IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,SVN,Slovenia,Year,1992,false,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,8.45,,,8.05,,8.87,8.5 [8.0-8.9],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,ITA,Italy,Year,1992,false,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,8.49,,,8.29,,8.69,8.5 [8.3-8.7],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,AND,Andorra,Year,1992,false,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,8.58,,,2.53,,28.87,8.6 [2.5-28.9],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,CYP,Cyprus,Year,1992,false,Sex,Female,SEX_FMLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,8.55,,,7.97,,9.21,8.6 [8.0-9.2],,"Some UN IGME indicators are calculated using population and live birth numbers from the World Population Prospects: The 2024 revision (WPP). The WPP numbers for Cyprus refer to the entire country. However, the underlying data used to calculate mortality rates estimates, provided by the Health Monitoring Unit of the Cyprus Ministry of Health, cover only the government-controlled areas, whereas according to Eurostat, the number of live births in 2023 was 10,295 (https://ec.europa.eu/eurostat/databrowser/view/tps00204/), the population on 1 January 2023 was 920,701 (https://ec.europa.eu/eurostat/databrowser/view/tps00001/), the population under 5 was 49,326,  adolescent population was 99,207 and the number of women of reproductive age was 235,268 (https://doi.org/10.2908/DEMO_PJAN).",EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,HRV,Croatia,Year,1992,false,Sex,Female,SEX_FMLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,8.63,,,8.27,,9,8.6 [8.3-9.0],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,PRT,Portugal,Year,1992,false,Sex,Female,SEX_FMLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,8.61,,,8.36,,8.87,8.6 [8.4-8.9],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,ISR,Israel,Year,1992,false,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,8.65,,,8.46,,8.88,8.7 [8.5-8.9],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,BEL,Belgium,Year,1992,false,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,8.76,,,8.52,,9.02,8.8 [8.5-9.0],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,TJK,Tajikistan,Year,1992,false,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,81.26,,,74.14,,89.04,81.3 [74.1-89.0],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,1992,false,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,81.41,,,73.23,,90.47,81.4 [73.2-90.5],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,TJK,Tajikistan,Year,1992,false,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,88.94,,,80.7,,97.91,88.9 [80.7-97.9],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,GRC,Greece,Year,1992,false,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,8.96,,,8.69,,9.24,9.0 [8.7-9.2],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,ISR,Israel,Year,1992,false,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,9.20,,,8.94,,9.48,9.2 [8.9-9.5],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,MLT,Malta,Year,1992,false,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,9.29,,,8.65,,9.99,9.3 [8.6-10.0],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,SMR,San Marino,Year,1992,false,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,9.41,,,5.99,,14.4,9.4 [6.0-14.4],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,CYP,Cyprus,Year,1992,false,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,9.44,,,8.89,,10.06,9.4 [8.9-10.1],,"Some UN IGME indicators are calculated using population and live birth numbers from the World Population Prospects: The 2024 revision (WPP). The WPP numbers for Cyprus refer to the entire country. However, the underlying data used to calculate mortality rates estimates, provided by the Health Monitoring Unit of the Cyprus Ministry of Health, cover only the government-controlled areas, whereas according to Eurostat, the number of live births in 2023 was 10,295 (https://ec.europa.eu/eurostat/databrowser/view/tps00204/), the population on 1 January 2023 was 920,701 (https://ec.europa.eu/eurostat/databrowser/view/tps00001/), the population under 5 was 49,326,  adolescent population was 99,207 and the number of women of reproductive age was 235,268 (https://doi.org/10.2908/DEMO_PJAN).",EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,CZE,Czechia,Year,1992,false,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,9.35,,,9.13,,9.59,9.4 [9.1-9.6],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,PRT,Portugal,Year,1992,false,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,9.68,,,9.48,,9.89,9.7 [9.5-9.9],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,AND,Andorra,Year,1992,false,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,9.75,,,2.85,,32.6,9.8 [2.8-32.6],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,HRV,Croatia,Year,1992,false,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,9.95,,,9.61,,10.28,9.9 [9.6-10.3],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,AND,Andorra,Year,1991,false,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,10.00,,,2.7,,36.21,10.0 [2.7-36.2],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,SMR,San Marino,Year,1991,false,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,10.21,,,6.22,,16.36,10.2 [6.2-16.4],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,BLR,Belarus,Year,1991,false,Sex,Female,SEX_FMLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,10.20,,,9.92,,10.49,10.2 [9.9-10.5],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,MLT,Malta,Year,1991,false,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,10.52,,,9.72,,11.39,10.5 [9.7-11.4],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,CYP,Cyprus,Year,1991,false,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,10.64,,,9.98,,11.41,10.6 [10.0-11.4],,"Some UN IGME indicators are calculated using population and live birth numbers from the World Population Prospects: The 2024 revision (WPP). The WPP numbers for Cyprus refer to the entire country. However, the underlying data used to calculate mortality rates estimates, provided by the Health Monitoring Unit of the Cyprus Ministry of Health, cover only the government-controlled areas, whereas according to Eurostat, the number of live births in 2023 was 10,295 (https://ec.europa.eu/eurostat/databrowser/view/tps00204/), the population on 1 January 2023 was 920,701 (https://ec.europa.eu/eurostat/databrowser/view/tps00001/), the population under 5 was 49,326,  adolescent population was 99,207 and the number of women of reproductive age was 235,268 (https://doi.org/10.2908/DEMO_PJAN).",EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,SVK,Slovakia,Year,1991,false,Sex,Female,SEX_FMLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,10.57,,,10.24,,10.91,10.6 [10.2-10.9],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,PRT,Portugal,Year,1991,false,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,10.59,,,10.38,,10.82,10.6 [10.4-10.8],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,CZE,Czechia,Year,1991,false,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,11.22,,,10.92,,11.52,11.2 [10.9-11.5],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,HRV,Croatia,Year,1991,false,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,11.24,,,10.88,,11.6,11.2 [10.9-11.6],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,SMR,San Marino,Year,1991,false,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,11.23,,,6.81,,17.99,11.2 [6.8-18.0],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,LTU,Lithuania,Year,1991,false,Sex,Female,SEX_FMLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,11.71,,,11.26,,12.2,11.7 [11.3-12.2],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,PRT,Portugal,Year,1991,false,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,11.73,,,11.43,,12.02,11.7 [11.4-12.0],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,EST,Estonia,Year,1991,false,Sex,Female,SEX_FMLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,12.02,,,11.48,,12.59,12.0 [11.5-12.6],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,BLR,Belarus,Year,1991,false,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,12.11,,,11.86,,12.36,12.1 [11.9-12.4],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,SVK,Slovakia,Year,1991,false,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,12.16,,,11.89,,12.45,12.2 [11.9-12.5],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,LVA,Latvia,Year,1991,false,Sex,Female,SEX_FMLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,12.56,,,12.02,,13.14,12.6 [12.0-13.1],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,HRV,Croatia,Year,1991,false,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,12.57,,,12.1,,13.04,12.6 [12.1-13.0],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,HUN,Hungary,Year,1991,false,Sex,Female,SEX_FMLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,12.94,,,12.56,,13.32,12.9 [12.6-13.3],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,POL,Poland,Year,1991,false,Sex,Female,SEX_FMLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,12.94,,,12.63,,13.25,12.9 [12.6-13.3],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,BGR,Bulgaria,Year,1991,false,Sex,Female,SEX_FMLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,13.11,,,12.73,,13.51,13.1 [12.7-13.5],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,LTU,Lithuania,Year,1991,false,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,13.22,,,12.79,,13.66,13.2 [12.8-13.7],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,1991,false,Sex,Female,SEX_FMLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,13.25,,,12.74,,13.79,13.3 [12.7-13.8],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,MNE,Montenegro,Year,1991,false,Sex,Female,SEX_FMLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,13.35,,,12.55,,14.19,13.4 [12.6-14.2],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,SVK,Slovakia,Year,1991,false,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,13.68,,,13.3,,14.06,13.7 [13.3-14.1],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,EST,Estonia,Year,1991,false,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,13.92,,,13.43,,14.42,13.9 [13.4-14.4],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,BLR,Belarus,Year,1991,false,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,13.92,,,13.58,,14.28,13.9 [13.6-14.3],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,MNE,Montenegro,Year,1991,false,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,14.20,,,13.51,,14.95,14.2 [13.5-14.9],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,LVA,Latvia,Year,1991,false,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,14.34,,,13.83,,14.89,14.3 [13.8-14.9],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,HUN,Hungary,Year,1991,false,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,14.56,,,14.22,,14.9,14.6 [14.2-14.9],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,LTU,Lithuania,Year,1991,false,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,14.65,,,14.11,,15.2,14.7 [14.1-15.2],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,1991,false,Sex,Female,SEX_FMLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,14.71,,,14.41,,15.02,14.7 [14.4-15.0],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,POL,Poland,Year,1991,false,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,14.77,,,14.46,,15.07,14.8 [14.5-15.1],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,1991,false,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,14.92,,,14.46,,15.39,14.9 [14.5-15.4],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,MNE,Montenegro,Year,1991,false,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,15.00,,,14.15,,15.92,15.0 [14.2-15.9],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,BGR,Bulgaria,Year,1991,false,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,15.05,,,14.71,,15.41,15.0 [14.7-15.4],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,EST,Estonia,Year,1991,false,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,15.72,,,15.07,,16.38,15.7 [15.1-16.4],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,LVA,Latvia,Year,1991,false,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,16.03,,,15.39,,16.72,16.0 [15.4-16.7],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,HUN,Hungary,Year,1991,false,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,16.10,,,15.68,,16.54,16.1 [15.7-16.5],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,UKR,Ukraine,Year,1991,false,Sex,Female,SEX_FMLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,16.17,,,14.28,,18.56,16.2 [14.3-18.6],,"The State Statistics Service of Ukraine (SSSU) have suspended the compilation of impartial statistical information on births and deaths starting from 2022 and on the number of population starting from data as of January 1, 2023, onwards. Consequently, no data is available for 2022.",EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,1991,false,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,16.51,,,15.93,,17.12,16.5 [15.9-17.1],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,POL,Poland,Year,1991,false,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,16.52,,,16.14,,16.88,16.5 [16.1-16.9],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,BGR,Bulgaria,Year,1991,false,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,16.88,,,16.45,,17.36,16.9 [16.5-17.4],,,EN,2025-04-15 00:00:00
